group,session,mic,wav_file,filepath,audio_data,sample_rate,length,target
M_Con,MC03S02,headMic,wav_headMic_MC03S02_0172.wav,TORGO\M_Con\wav_headMic_MC03S02\wav_headMic_MC03S02_0172.wav,"[3.66210938e-04 6.10351562e-05 0.00000000e+00 ... 1.00708008e-03
 8.23974609e-04 9.76562500e-04]",16000,1.8583125,0
M_Con,MC03S02,headMic,wav_headMic_MC03S02_0173.wav,TORGO\M_Con\wav_headMic_MC03S02\wav_headMic_MC03S02_0173.wav,"[-0.00204468 -0.00238037 -0.00274658 ... -0.00021362  0.
 -0.00015259]",16000,1.4845625,0
M_Con,MC03S02,headMic,wav_headMic_MC03S02_0174.wav,TORGO\M_Con\wav_headMic_MC03S02\wav_headMic_MC03S02_0174.wav,[0.00073242 0.00054932 0.00088501 ... 0.00170898 0.00201416 0.00189209],16000,3.9553125,0
M_Con,MC03S02,headMic,wav_headMic_MC03S02_0175.wav,TORGO\M_Con\wav_headMic_MC03S02\wav_headMic_MC03S02_0175.wav,"[-0.00128174 -0.00125122 -0.00079346 ...  0.00048828  0.00057983
  0.00085449]",16000,1.68175,0
M_Con,MC03S02,headMic,wav_headMic_MC03S02_0176.wav,TORGO\M_Con\wav_headMic_MC03S02\wav_headMic_MC03S02_0176.wav,[0.00125122 0.00134277 0.00170898 ... 0.00042725 0.00018311 0.00027466],16000,1.7129375,0
M_Con,MC03S02,headMic,wav_headMic_MC03S02_0177.wav,TORGO\M_Con\wav_headMic_MC03S02\wav_headMic_MC03S02_0177.wav,"[ 0.00015259  0.00061035  0.0005188  ... -0.00018311 -0.00015259
 -0.00033569]",16000,1.5260625,0
M_Con,MC03S02,headMic,wav_headMic_MC03S02_0178.wav,TORGO\M_Con\wav_headMic_MC03S02\wav_headMic_MC03S02_0178.wav,[0.00067139 0.00106812 0.00076294 ... 0.00143433 0.00131226 0.00137329],16000,1.7648125,0
M_Con,MC03S02,headMic,wav_headMic_MC03S02_0179.wav,TORGO\M_Con\wav_headMic_MC03S02\wav_headMic_MC03S02_0179.wav,"[-1.52587891e-04  3.05175781e-05 -1.83105469e-04 ... -1.28173828e-03
 -1.22070312e-03 -1.22070312e-03]",16000,1.8583125,0
M_Con,MC03S02,headMic,wav_headMic_MC03S02_0180.wav,TORGO\M_Con\wav_headMic_MC03S02\wav_headMic_MC03S02_0180.wav,"[-9.15527344e-05 -5.79833984e-04 -2.13623047e-04 ...  1.19018555e-03
  1.12915039e-03  1.25122070e-03]",16000,1.5365,0
M_Con,MC03S02,headMic,wav_headMic_MC03S02_0181.wav,TORGO\M_Con\wav_headMic_MC03S02\wav_headMic_MC03S02_0181.wav,"[-0.00119019 -0.00115967 -0.00158691 ... -0.00082397 -0.00085449
 -0.00067139]",16000,1.8894375,0
M_Con,MC03S02,headMic,wav_headMic_MC03S02_0182.wav,TORGO\M_Con\wav_headMic_MC03S02\wav_headMic_MC03S02_0182.wav,"[ 0.00314331  0.00350952  0.00305176 ... -0.00149536 -0.00195312
 -0.00210571]",16000,1.6195,0
M_Con,MC03S02,headMic,wav_headMic_MC03S02_0183.wav,TORGO\M_Con\wav_headMic_MC03S02\wav_headMic_MC03S02_0183.wav,"[-0.00027466  0.00042725  0.00021362 ...  0.00231934  0.00250244
  0.00271606]",16000,1.7440625,0
M_Con,MC03S02,headMic,wav_headMic_MC03S02_0184.wav,TORGO\M_Con\wav_headMic_MC03S02\wav_headMic_MC03S02_0184.wav,"[-0.00222778 -0.00231934 -0.00265503 ...  0.00228882  0.00231934
  0.0022583 ]",16000,4.194125,0
M_Con,MC03S02,headMic,wav_headMic_MC03S02_0185.wav,TORGO\M_Con\wav_headMic_MC03S02\wav_headMic_MC03S02_0185.wav,[0.00408936 0.00442505 0.00415039 ... 0.00131226 0.00088501 0.00079346],16000,3.955375,0
M_Con,MC03S02,headMic,wav_headMic_MC03S02_0186.wav,TORGO\M_Con\wav_headMic_MC03S02\wav_headMic_MC03S02_0186.wav,"[-0.00048828 -0.00079346 -0.00018311 ...  0.00079346  0.00100708
  0.00119019]",16000,1.4949375,0
M_Con,MC03S02,headMic,wav_headMic_MC03S02_0187.wav,TORGO\M_Con\wav_headMic_MC03S02\wav_headMic_MC03S02_0187.wav,"[-0.00250244 -0.00247192 -0.00274658 ...  0.00164795  0.0015564
  0.00170898]",16000,1.796,0
M_Con,MC03S02,headMic,wav_headMic_MC03S02_0188.wav,TORGO\M_Con\wav_headMic_MC03S02\wav_headMic_MC03S02_0188.wav,"[ 1.83105469e-04  1.83105469e-04  1.52587891e-04 ... -6.10351562e-05
  3.05175781e-05  1.83105469e-04]",16000,4.4848125,0
M_Con,MC03S02,headMic,wav_headMic_MC03S02_0189.wav,TORGO\M_Con\wav_headMic_MC03S02\wav_headMic_MC03S02_0189.wav,"[-0.00054932 -0.00073242 -0.00073242 ... -0.00057983 -0.00076294
 -0.00085449]",16000,3.0210625,0
M_Con,MC03S02,headMic,wav_headMic_MC03S02_0190.wav,TORGO\M_Con\wav_headMic_MC03S02\wav_headMic_MC03S02_0190.wav,"[-0.00064087 -0.00054932 -0.0010376  ...  0.00137329  0.00131226
  0.00137329]",16000,3.6854375,0
M_Con,MC03S02,headMic,wav_headMic_MC03S02_0191.wav,TORGO\M_Con\wav_headMic_MC03S02\wav_headMic_MC03S02_0191.wav,"[-0.0005188  -0.00036621 -0.00048828 ... -0.00256348 -0.00256348
 -0.00302124]",16000,1.193875,0
M_Con,MC03S02,headMic,wav_headMic_MC03S02_0192.wav,TORGO\M_Con\wav_headMic_MC03S02\wav_headMic_MC03S02_0192.wav,[0.00195312 0.00210571 0.00204468 ... 0.0007019  0.00100708 0.00119019],16000,4.6613125,0
M_Con,MC03S02,headMic,wav_headMic_MC03S02_0193.wav,TORGO\M_Con\wav_headMic_MC03S02\wav_headMic_MC03S02_0193.wav,"[-0.00088501 -0.00128174 -0.00115967 ...  0.00036621  0.00030518
  0.00042725]",16000,4.5159375,0
M_Con,MC03S02,headMic,wav_headMic_MC03S02_0194.wav,TORGO\M_Con\wav_headMic_MC03S02\wav_headMic_MC03S02_0194.wav,"[ 1.00708008e-03  7.93457031e-04  8.23974609e-04 ... -2.44140625e-04
 -3.35693359e-04 -6.10351562e-05]",16000,5.6890625,0
M_Con,MC03S02,headMic,wav_headMic_MC03S02_0195.wav,TORGO\M_Con\wav_headMic_MC03S02\wav_headMic_MC03S02_0195.wav,"[-0.00134277 -0.00128174 -0.00128174 ...  0.00186157  0.00170898
  0.00146484]",16000,2.242375,0
M_Con,MC03S02,headMic,wav_headMic_MC03S02_0196.wav,TORGO\M_Con\wav_headMic_MC03S02\wav_headMic_MC03S02_0196.wav,"[ 0.00231934  0.00299072  0.00299072 ... -0.00143433 -0.00131226
 -0.0012207 ]",16000,1.411875,0
M_Con,MC03S02,headMic,wav_headMic_MC03S02_0197.wav,TORGO\M_Con\wav_headMic_MC03S02\wav_headMic_MC03S02_0197.wav,[0.00219727 0.00170898 0.0017395  ... 0.00106812 0.00119019 0.0012207 ],16000,1.629875,0
M_Con,MC03S02,headMic,wav_headMic_MC03S02_0198.wav,TORGO\M_Con\wav_headMic_MC03S02\wav_headMic_MC03S02_0198.wav,"[-1.09863281e-03 -1.09863281e-03 -9.15527344e-04 ... -5.49316406e-04
 -6.10351562e-05 -1.83105469e-04]",16000,2.0555,0
M_Con,MC03S02,headMic,wav_headMic_MC03S02_0199.wav,TORGO\M_Con\wav_headMic_MC03S02\wav_headMic_MC03S02_0199.wav,"[-0.00302124 -0.00265503 -0.00302124 ... -0.00296021 -0.00311279
 -0.00305176]",16000,1.55725,0
M_Con,MC03S02,headMic,wav_headMic_MC03S02_0200.wav,TORGO\M_Con\wav_headMic_MC03S02\wav_headMic_MC03S02_0200.wav,[0.00265503 0.00231934 0.00308228 ... 0.00158691 0.00143433 0.00076294],16000,1.6921875,0
M_Con,MC03S02,headMic,wav_headMic_MC03S02_0201.wav,TORGO\M_Con\wav_headMic_MC03S02\wav_headMic_MC03S02_0201.wav,[0.00115967 0.00143433 0.00170898 ... 0.00137329 0.00131226 0.00158691],16000,1.764875,0
M_Con,MC03S02,headMic,wav_headMic_MC03S02_0202.wav,TORGO\M_Con\wav_headMic_MC03S02\wav_headMic_MC03S02_0202.wav,"[-0.00167847 -0.00186157 -0.0020752  ... -0.00177002 -0.00183105
 -0.00183105]",16000,3.207875,0
M_Con,MC03S02,headMic,wav_headMic_MC03S02_0203.wav,TORGO\M_Con\wav_headMic_MC03S02\wav_headMic_MC03S02_0203.wav,"[-0.00131226 -0.00097656 -0.00112915 ... -0.00125122 -0.00152588
 -0.00112915]",16000,2.0763125,0
M_Con,MC03S02,headMic,wav_headMic_MC03S02_0204.wav,TORGO\M_Con\wav_headMic_MC03S02\wav_headMic_MC03S02_0204.wav,[0.00192261 0.00164795 0.00146484 ... 0.00128174 0.00134277 0.00115967],16000,1.609125,0
M_Con,MC03S02,headMic,wav_headMic_MC03S02_0205.wav,TORGO\M_Con\wav_headMic_MC03S02\wav_headMic_MC03S02_0205.wav,"[-2.16674805e-03 -2.34985352e-03 -2.16674805e-03 ...  2.13623047e-04
 -6.10351562e-05  3.35693359e-04]",16000,1.193875,0
M_Con,MC03S02,headMic,wav_headMic_MC03S02_0206.wav,TORGO\M_Con\wav_headMic_MC03S02\wav_headMic_MC03S02_0206.wav,"[-0.00402832 -0.00405884 -0.0039978  ...  0.00234985  0.00283813
  0.00314331]",16000,1.443,0
M_Con,MC03S02,headMic,wav_headMic_MC03S02_0207.wav,TORGO\M_Con\wav_headMic_MC03S02\wav_headMic_MC03S02_0207.wav,[0.00128174 0.0010376  0.00094604 ... 0.0020752  0.00210571 0.00231934],16000,1.55725,0
M_Con,MC03S02,headMic,wav_headMic_MC03S02_0208.wav,TORGO\M_Con\wav_headMic_MC03S02\wav_headMic_MC03S02_0208.wav,"[-0.00061035 -0.00036621 -0.00030518 ...  0.00106812  0.00137329
  0.00125122]",16000,1.99325,0
M_Con,MC03S02,headMic,wav_headMic_MC03S02_0209.wav,TORGO\M_Con\wav_headMic_MC03S02\wav_headMic_MC03S02_0209.wav,"[-7.01904297e-04 -1.00708008e-03 -1.03759766e-03 ...  3.96728516e-04
  9.15527344e-05  0.00000000e+00]",16000,1.4015,0
M_Con,MC03S02,headMic,wav_headMic_MC03S02_0210.wav,TORGO\M_Con\wav_headMic_MC03S02\wav_headMic_MC03S02_0210.wav,"[-0.00048828 -0.00042725 -0.00024414 ...  0.          0.00018311
  0.00082397]",16000,1.650625,0
M_Con,MC03S02,headMic,wav_headMic_MC03S02_0211.wav,TORGO\M_Con\wav_headMic_MC03S02\wav_headMic_MC03S02_0211.wav,"[-0.00125122 -0.0012207  -0.00134277 ...  0.00183105  0.00186157
  0.00186157]",16000,1.6195,0
M_Con,MC03S02,headMic,wav_headMic_MC03S02_0212.wav,TORGO\M_Con\wav_headMic_MC03S02\wav_headMic_MC03S02_0212.wav,[0.0005188  0.00030518 0.00027466 ... 0.00180054 0.0015564  0.00186157],16000,1.7751875,0
M_Con,MC03S02,headMic,wav_headMic_MC03S02_0213.wav,TORGO\M_Con\wav_headMic_MC03S02\wav_headMic_MC03S02_0213.wav,[0.00146484 0.0012207  0.00177002 ... 0.00247192 0.00213623 0.00244141],16000,1.8583125,0
M_Con,MC03S02,headMic,wav_headMic_MC03S02_0214.wav,TORGO\M_Con\wav_headMic_MC03S02\wav_headMic_MC03S02_0214.wav,"[-0.00036621 -0.00036621 -0.00027466 ... -0.00213623 -0.00192261
 -0.00164795]",16000,1.8894375,0
M_Con,MC03S02,headMic,wav_headMic_MC03S02_0215.wav,TORGO\M_Con\wav_headMic_MC03S02\wav_headMic_MC03S02_0215.wav,"[-0.00036621 -0.0007019  -0.00061035 ... -0.0010376  -0.00109863
 -0.00149536]",16000,1.629875,0
M_Con,MC03S02,headMic,wav_headMic_MC03S02_0216.wav,TORGO\M_Con\wav_headMic_MC03S02\wav_headMic_MC03S02_0216.wav,"[-0.00167847 -0.0010376  -0.00054932 ...  0.00140381  0.00152588
  0.00082397]",16000,1.6610625,0
M_Con,MC03S02,headMic,wav_headMic_MC03S02_0217.wav,TORGO\M_Con\wav_headMic_MC03S02\wav_headMic_MC03S02_0217.wav,"[ 0.00134277  0.00119019  0.00128174 ... -0.00311279 -0.00305176
 -0.00341797]",16000,4.66125,0
M_Con,MC03S02,headMic,wav_headMic_MC03S02_0218.wav,TORGO\M_Con\wav_headMic_MC03S02\wav_headMic_MC03S02_0218.wav,[0.00073242 0.00061035 0.00064087 ... 0.00360107 0.00332642 0.00259399],16000,3.0729375,0
M_Con,MC03S02,headMic,wav_headMic_MC03S02_0219.wav,TORGO\M_Con\wav_headMic_MC03S02\wav_headMic_MC03S02_0219.wav,"[ 0.00170898  0.00170898  0.00161743 ... -0.00140381 -0.00167847
 -0.00180054]",16000,1.868625,0
M_Con,MC03S02,headMic,wav_headMic_MC03S02_0220.wav,TORGO\M_Con\wav_headMic_MC03S02\wav_headMic_MC03S02_0220.wav,[0.00161743 0.0017395  0.00183105 ... 0.00192261 0.00119019 0.00112915],16000,1.4638125,0
M_Con,MC03S02,headMic,wav_headMic_MC03S02_0221.wav,TORGO\M_Con\wav_headMic_MC03S02\wav_headMic_MC03S02_0221.wav,"[-0.00012207 -0.00018311 -0.00024414 ...  0.00064087  0.00094604
  0.00057983]",16000,2.82375,0
M_Con,MC03S02,headMic,wav_headMic_MC03S02_0222.wav,TORGO\M_Con\wav_headMic_MC03S02\wav_headMic_MC03S02_0222.wav,"[ 0.00271606  0.00262451  0.00265503 ... -0.00091553 -0.00128174
 -0.00131226]",16000,1.5365,0
M_Con,MC03S02,headMic,wav_headMic_MC03S02_0223.wav,TORGO\M_Con\wav_headMic_MC03S02\wav_headMic_MC03S02_0223.wav,"[ 1.52587891e-04  1.83105469e-04 -9.15527344e-05 ...  7.93457031e-04
  9.46044922e-04  1.22070312e-04]",16000,1.6714375,0
M_Con,MC03S02,headMic,wav_headMic_MC03S02_0224.wav,TORGO\M_Con\wav_headMic_MC03S02\wav_headMic_MC03S02_0224.wav,[0.00076294 0.00067139 0.00061035 ... 0.00247192 0.00228882 0.00283813],16000,1.4534375,0
M_Con,MC03S02,headMic,wav_headMic_MC03S02_0225.wav,TORGO\M_Con\wav_headMic_MC03S02\wav_headMic_MC03S02_0225.wav,"[ 0.00088501  0.00149536  0.0012207  ... -0.00027466 -0.00033569
 -0.00061035]",16000,2.0555,0
M_Con,MC03S02,headMic,wav_headMic_MC03S02_0226.wav,TORGO\M_Con\wav_headMic_MC03S02\wav_headMic_MC03S02_0226.wav,"[ 0.00308228  0.00280762  0.00259399 ... -0.00186157 -0.0017395
 -0.00198364]",16000,3.57125,0
M_Con,MC03S02,headMic,wav_headMic_MC03S02_0227.wav,TORGO\M_Con\wav_headMic_MC03S02\wav_headMic_MC03S02_0227.wav,"[-7.32421875e-04 -9.15527344e-04 -1.03759766e-03 ...  3.05175781e-04
 -6.10351562e-05 -3.05175781e-05]",16000,1.36,0
M_Con,MC03S02,headMic,wav_headMic_MC03S02_0228.wav,TORGO\M_Con\wav_headMic_MC03S02\wav_headMic_MC03S02_0228.wav,"[-0.00131226 -0.00100708 -0.00106812 ...  0.00210571  0.00180054
  0.00100708]",16000,1.91025,0
M_Con,MC04S01,headMic,wav_headMic_MC04S01_0001.wav,TORGO\M_Con\wav_headMic_MC04S01\wav_headMic_MC04S01_0001.wav,"[-0.02023315 -0.00283813  0.00030518 ... -0.00814819 -0.00628662
 -0.00454712]",16000,5.685,0
M_Con,MC04S01,headMic,wav_headMic_MC04S01_0002.wav,TORGO\M_Con\wav_headMic_MC04S01\wav_headMic_MC04S01_0002.wav,"[-0.02502441 -0.01779175 -0.00769043 ... -0.00671387 -0.0112915
  0.00152588]",16000,3.5700625,0
M_Con,MC04S01,headMic,wav_headMic_MC04S01_0003.wav,TORGO\M_Con\wav_headMic_MC04S01\wav_headMic_MC04S01_0003.wav,"[-0.00683594  0.00500488  0.01141357 ...  0.0072937   0.00979614
  0.00595093]",16000,5.795,0
M_Con,MC04S01,headMic,wav_headMic_MC04S01_0004.wav,TORGO\M_Con\wav_headMic_MC04S01\wav_headMic_MC04S01_0004.wav,"[ 0.01229858  0.02285767  0.01898193 ... -0.01083374 -0.01098633
  0.00152588]",16000,4.925,0
M_Con,MC04S01,headMic,wav_headMic_MC04S01_0005.wav,TORGO\M_Con\wav_headMic_MC04S01\wav_headMic_MC04S01_0005.wav,"[-0.02593994 -0.01260376 -0.01467896 ...  0.00192261 -0.00292969
  0.00082397]",16000,2.165,0
M_Con,MC04S01,headMic,wav_headMic_MC04S01_0006.wav,TORGO\M_Con\wav_headMic_MC04S01\wav_headMic_MC04S01_0006.wav,"[-0.0138855  -0.00689697 -0.0098877  ... -0.01379395 -0.01229858
 -0.0032959 ]",16000,2.125,0
M_Con,MC04S01,headMic,wav_headMic_MC04S01_0007.wav,TORGO\M_Con\wav_headMic_MC04S01\wav_headMic_MC04S01_0007.wav,"[-0.01071167  0.00445557  0.00521851 ... -0.00784302 -0.00839233
 -0.00241089]",16000,1.96,0
M_Con,MC04S01,headMic,wav_headMic_MC04S01_0008.wav,TORGO\M_Con\wav_headMic_MC04S01\wav_headMic_MC04S01_0008.wav,"[-0.02032471 -0.00524902 -0.01028442 ... -0.00823975 -0.01156616
 -0.00363159]",16000,2.085,0
M_Con,MC04S01,headMic,wav_headMic_MC04S01_0009.wav,TORGO\M_Con\wav_headMic_MC04S01\wav_headMic_MC04S01_0009.wav,"[-0.00430298  0.00900269  0.00537109 ...  0.00726318  0.00415039
  0.01391602]",16000,6.25,0
M_Con,MC04S01,headMic,wav_headMic_MC04S01_0010.wav,TORGO\M_Con\wav_headMic_MC04S01\wav_headMic_MC04S01_0010.wav,"[-0.00930786  0.00314331  0.00598145 ...  0.00106812 -0.00201416
  0.00259399]",16000,1.78,0
M_Con,MC04S01,headMic,wav_headMic_MC04S01_0011.wav,TORGO\M_Con\wav_headMic_MC04S01\wav_headMic_MC04S01_0011.wav,"[-0.0090332   0.00805664  0.0085144  ...  0.00415039  0.00234985
  0.01309204]",16000,1.915,0
M_Con,MC04S01,headMic,wav_headMic_MC04S01_0012.wav,TORGO\M_Con\wav_headMic_MC04S01\wav_headMic_MC04S01_0012.wav,"[-1.25122070e-02 -2.31933594e-03  3.96728516e-03 ...  6.13403320e-03
 -3.05175781e-05  3.05175781e-04]",16000,4.12,0
M_Con,MC04S01,headMic,wav_headMic_MC04S01_0013.wav,TORGO\M_Con\wav_headMic_MC04S01\wav_headMic_MC04S01_0013.wav,"[-0.01501465 -0.01208496 -0.01605225 ... -0.00360107 -0.00500488
 -0.00799561]",16000,2.3399375,0
M_Con,MC04S01,headMic,wav_headMic_MC04S01_0014.wav,TORGO\M_Con\wav_headMic_MC04S01\wav_headMic_MC04S01_0014.wav,"[-0.00732422  0.00476074  0.00149536 ...  0.00939941  0.00906372
  0.02566528]",16000,2.075,0
M_Con,MC04S01,headMic,wav_headMic_MC04S01_0015.wav,TORGO\M_Con\wav_headMic_MC04S01\wav_headMic_MC04S01_0015.wav,[0.0116272  0.02072144 0.01580811 ... 0.02145386 0.01715088 0.02886963],16000,2.165,0
M_Con,MC04S01,headMic,wav_headMic_MC04S01_0016.wav,TORGO\M_Con\wav_headMic_MC04S01\wav_headMic_MC04S01_0016.wav,"[-0.01763916 -0.00842285 -0.00747681 ... -0.00546265 -0.00842285
  0.00424194]",16000,4.14,0
M_Con,MC04S01,headMic,wav_headMic_MC04S01_0017.wav,TORGO\M_Con\wav_headMic_MC04S01\wav_headMic_MC04S01_0017.wav,"[-0.01327515 -0.0020752  -0.0090332  ... -0.00311279 -0.00759888
  0.00283813]",16000,1.78,0
M_Con,MC04S01,headMic,wav_headMic_MC04S01_0018.wav,TORGO\M_Con\wav_headMic_MC04S01\wav_headMic_MC04S01_0018.wav,"[-0.01629639 -0.00408936 -0.00415039 ... -0.00357056 -0.00585938
 -0.00024414]",16000,1.995,0
M_Con,MC04S01,headMic,wav_headMic_MC04S01_0019.wav,TORGO\M_Con\wav_headMic_MC04S01\wav_headMic_MC04S01_0019.wav,"[-0.01977539 -0.00585938 -0.00326538 ...  0.00613403  0.00238037
  0.00967407]",16000,1.84,0
M_Con,MC04S01,headMic,wav_headMic_MC04S01_0020.wav,TORGO\M_Con\wav_headMic_MC04S01\wav_headMic_MC04S01_0020.wav,"[ 0.0010376   0.01324463  0.01290894 ... -0.00515747 -0.00341797
  0.0027771 ]",16000,2.03,0
M_Con,MC04S01,headMic,wav_headMic_MC04S01_0021.wav,TORGO\M_Con\wav_headMic_MC04S01\wav_headMic_MC04S01_0021.wav,"[-0.01724243 -0.00668335 -0.00576782 ...  0.00744629  0.00585938
  0.00891113]",16000,1.915,0
M_Con,MC04S01,headMic,wav_headMic_MC04S01_0022.wav,TORGO\M_Con\wav_headMic_MC04S01\wav_headMic_MC04S01_0022.wav,"[-0.0269165  -0.01367188 -0.00958252 ... -0.01480103 -0.01519775
 -0.01382446]",16000,2.5,0
M_Con,MC04S01,headMic,wav_headMic_MC04S01_0023.wav,TORGO\M_Con\wav_headMic_MC04S01\wav_headMic_MC04S01_0023.wav,"[-0.00979614 -0.00143433 -0.00357056 ...  0.00674438  0.0020752
  0.00616455]",16000,4.955,0
M_Con,MC04S01,headMic,wav_headMic_MC04S01_0024.wav,TORGO\M_Con\wav_headMic_MC04S01\wav_headMic_MC04S01_0024.wav,"[-9.94873047e-03  6.10351562e-05  3.75366211e-03 ... -3.41796875e-03
 -4.88281250e-03 -1.43432617e-03]",16000,1.995,0
M_Con,MC04S01,headMic,wav_headMic_MC04S01_0025.wav,TORGO\M_Con\wav_headMic_MC04S01\wav_headMic_MC04S01_0025.wav,"[-0.02276611 -0.01150513 -0.0135498  ... -0.00888062 -0.01257324
 -0.00527954]",16000,2.1,0
M_Con,MC04S01,headMic,wav_headMic_MC04S01_0026.wav,TORGO\M_Con\wav_headMic_MC04S01\wav_headMic_MC04S01_0026.wav,"[-0.0234375  -0.01107788 -0.01547241 ... -0.01776123 -0.02389526
 -0.01318359]",16000,5.705,0
M_Con,MC04S01,headMic,wav_headMic_MC04S01_0027.wav,TORGO\M_Con\wav_headMic_MC04S01\wav_headMic_MC04S01_0027.wav,"[-0.00854492  0.00726318  0.006073   ... -0.00198364 -0.00210571
  0.00442505]",16000,5.46,0
M_Con,MC04S01,headMic,wav_headMic_MC04S01_0028.wav,TORGO\M_Con\wav_headMic_MC04S01\wav_headMic_MC04S01_0028.wav,"[-0.01513672  0.00549316  0.01138306 ... -0.00665283 -0.00808716
 -0.00558472]",16000,1.93,0
M_Con,MC04S01,headMic,wav_headMic_MC04S01_0029.wav,TORGO\M_Con\wav_headMic_MC04S01\wav_headMic_MC04S01_0029.wav,[0.00582886 0.02246094 0.01571655 ... 0.00512695 0.00064087 0.00384521],16000,1.965,0
M_Con,MC04S01,headMic,wav_headMic_MC04S01_0030.wav,TORGO\M_Con\wav_headMic_MC04S01\wav_headMic_MC04S01_0030.wav,"[-0.00357056  0.00784302  0.00720215 ... -0.02026367 -0.01904297
 -0.01678467]",16000,3.97,0
M_Con,MC04S01,headMic,wav_headMic_MC04S01_0031.wav,TORGO\M_Con\wav_headMic_MC04S01\wav_headMic_MC04S01_0031.wav,"[-0.01000977 -0.00042725  0.0022583  ... -0.01031494 -0.01083374
 -0.01629639]",16000,5.03,0
M_Con,MC04S01,headMic,wav_headMic_MC04S01_0032.wav,TORGO\M_Con\wav_headMic_MC04S01\wav_headMic_MC04S01_0032.wav,"[-0.02108765 -0.01461792 -0.00360107 ... -0.01266479 -0.01480103
 -0.00024414]",16000,1.8550625,0
M_Con,MC04S01,headMic,wav_headMic_MC04S01_0033.wav,TORGO\M_Con\wav_headMic_MC04S01\wav_headMic_MC04S01_0033.wav,"[ 0.00247192  0.01202393  0.00631714 ... -0.00921631 -0.01196289
  0.0007019 ]",16000,4.41,0
M_Con,MC04S01,headMic,wav_headMic_MC04S01_0034.wav,TORGO\M_Con\wav_headMic_MC04S01\wav_headMic_MC04S01_0034.wav,"[-0.03488159 -0.02496338 -0.01864624 ... -0.01635742 -0.019104
 -0.01535034]",16000,2.1,0
M_Con,MC04S01,headMic,wav_headMic_MC04S01_0035.wav,TORGO\M_Con\wav_headMic_MC04S01\wav_headMic_MC04S01_0035.wav,"[-0.03683472 -0.03009033 -0.02130127 ... -0.00924683 -0.01055908
 -0.00302124]",16000,1.6050625,0
M_Con,MC04S01,headMic,wav_headMic_MC04S01_0036.wav,TORGO\M_Con\wav_headMic_MC04S01\wav_headMic_MC04S01_0036.wav,"[-0.00161743  0.00918579  0.0050354  ... -0.00061035 -0.0062561
  0.00775146]",16000,4.645,0
M_Con,MC04S01,headMic,wav_headMic_MC04S01_0037.wav,TORGO\M_Con\wav_headMic_MC04S01\wav_headMic_MC04S01_0037.wav,"[-0.01602173 -0.00839233 -0.01254272 ... -0.00286865 -0.00775146
  0.00292969]",16000,1.825,0
M_Con,MC04S01,headMic,wav_headMic_MC04S01_0038.wav,TORGO\M_Con\wav_headMic_MC04S01\wav_headMic_MC04S01_0038.wav,"[-1.02844238e-02 -2.13623047e-03 -5.18798828e-03 ... -1.31530762e-02
 -1.41906738e-02  3.05175781e-05]",16000,1.605,0
M_Con,MC04S01,headMic,wav_headMic_MC04S01_0039.wav,TORGO\M_Con\wav_headMic_MC04S01\wav_headMic_MC04S01_0039.wav,"[-0.03179932 -0.01901245 -0.02575684 ... -0.00738525 -0.01104736
  0.00064087]",16000,1.815,0
M_Con,MC04S01,headMic,wav_headMic_MC04S01_0040.wav,TORGO\M_Con\wav_headMic_MC04S01\wav_headMic_MC04S01_0040.wav,"[-0.0163269  -0.00344849  0.0015564  ... -0.02459717 -0.03036499
 -0.02584839]",16000,1.74,0
M_Con,MC04S01,headMic,wav_headMic_MC04S01_0041.wav,TORGO\M_Con\wav_headMic_MC04S01\wav_headMic_MC04S01_0041.wav,"[-0.02484131 -0.01296997 -0.01065063 ... -0.01025391 -0.00631714
 -0.00296021]",16000,1.595,0
M_Con,MC04S01,headMic,wav_headMic_MC04S01_0042.wav,TORGO\M_Con\wav_headMic_MC04S01\wav_headMic_MC04S01_0042.wav,"[-0.01821899 -0.00872803 -0.01147461 ... -0.00344849 -0.00668335
  0.00314331]",16000,1.845,0
M_Con,MC04S01,headMic,wav_headMic_MC04S01_0043.wav,TORGO\M_Con\wav_headMic_MC04S01\wav_headMic_MC04S01_0043.wav,"[-0.00741577  0.0038147   0.00280762 ...  0.01782227  0.00973511
  0.01696777]",16000,1.615,0
M_Con,MC04S01,headMic,wav_headMic_MC04S01_0044.wav,TORGO\M_Con\wav_headMic_MC04S01\wav_headMic_MC04S01_0044.wav,"[-0.0118103   0.          0.00558472 ...  0.00500488  0.00228882
  0.00082397]",16000,1.975,0
M_Con,MC04S01,headMic,wav_headMic_MC04S01_0045.wav,TORGO\M_Con\wav_headMic_MC04S01\wav_headMic_MC04S01_0045.wav,"[-0.01809692 -0.00323486 -0.00671387 ... -0.00039673 -0.00335693
  0.00805664]",16000,2.01,0
M_Con,MC04S01,headMic,wav_headMic_MC04S01_0046.wav,TORGO\M_Con\wav_headMic_MC04S01\wav_headMic_MC04S01_0046.wav,"[-0.02215576 -0.0078125  -0.00408936 ... -0.00112915 -0.00305176
  0.0017395 ]",16000,2.17,0
M_Con,MC04S01,headMic,wav_headMic_MC04S01_0047.wav,TORGO\M_Con\wav_headMic_MC04S01\wav_headMic_MC04S01_0047.wav,"[-0.02429199 -0.02096558 -0.01977539 ... -0.00772095 -0.01269531
 -0.01358032]",16000,1.915,0
